Year,Company_Name,ABN,ANZSIC_Code
2023-24,Byrnecut Australia Pty Ltd,94129142516,9429
2023-24,Byrnecut Australia Pty Ltd,94129142516,6923
2023-24,C & M Income Trust,64320400785,4512
2023-24,C J D Equipment Pty Ltd,63008754523,3499
2023-24,C.E. Bartlett Proprietary Limited,78005199548,1333
2023-24,C.H. Robinson Worldwide (Au) Pty Ltd,52006246260,5292
2023-24,C.P.M. Australia Pty. Ltd.,60063244824,6940
2023-24,C.P.M. Australia Pty. Ltd.,60063244824,4310
2023-24,C4U Nursing Agency Pty Ltd,47628295134,7212
2023-24,CA GROUP HOLDCO PTY LTD,95663533195,8710
2023-24,CABANDA CARE INC.,23582672273,8601
2023-24,CABRA-VALE EX-ACTIVE SERVICEMEN'S CLUB LTD,28000102269,4530
2023-24,CAE Australia Pty Ltd,16066670522,6923
2023-24,CAIRNS CHRISTIAN COLLEGE LIMITED,43010555478,8023
2023-24,CALABRIA FAMILY WINES PTY LTD,73074534295,1214
2023-24,CALIDUS RESOURCES LIMITED,98006640553,804
2023-24,CAMILLA AUSTRALIA PTY LTD,67135300382,3712
2023-24,CAPITAL RECRUIT PTY LTD,77600244040,7211
2023-24,CAPRI (AUSTRALIA) PTY LTD,74633146755,4251
2023-24,CAR Group Limited,91074444018,6940
2023-24,CARE ASSESSMENT CONSULTANTS PTY. LTD.,67098161105,8790
2023-24,CARERS ASSOCIATION OF SA INCORPORATED,15598799607,9559
2023-24,CARERS ASSOCIATION OF WESTERN AUSTRALIA INCORPORATED,38219836631,9539
2023-24,CAREY BAPTIST CHURCH INC,98191402649,8710
2023-24,CAREY BAPTIST CHURCH INC,98191402649,8023
2023-24,CAREY GROUP HOLDINGS PTY LTD,12166638722,1090
2023-24,CASHREWARDS OPERATIONS PTY LTD,72150888136,7000
2023-24,CATALYST EDUCATION PTY LTD,93165045394,8101
2023-24,CATEGORY 5 LABOUR MANAGEMENT (WA) PTY LTD,60625535506,7212
2023-24,CATERING INDUSTRIES PTY LTD,25069782663,4513
2023-24,CBHS Health Fund Limited,87087648717,6321
2023-24,CBRE (C) Pty Limited,64003205552,6720
2023-24,CBRE (C) Pty Limited,64003205552,3233
2023-24,CCIG INVESTMENTS PTY. LTD.,57602889145,4400
2023-24,CCL International Inc.,73662600722,1611
2023-24,CD&R UK Galaxy OpCo Limited,,6932
2023-24,CDC Data Centres Pty Ltd,59125710394,5922
2023-24,CDK Stone Pty Ltd,52104900647,3339
2023-24,CDM AUSTRALIA PTY. LTD.,68009592965,3492
2023-24,CEA Technologies Pty Limited,99059951183,6910
2023-24,CENTRE FOR NON-VIOLENCE,12974015985,8609
2023-24,CEVA (Air And Ocean) Australia Pty Ltd,91055370575,5292
2023-24,CG HOLDCO PTY LTD,66660536443,6923
2023-24,CGG Services (Australia) Pty Ltd,70081777755,5921
2023-24,CGH GROUP PTY LTD,72122760427,
2023-24,CGI Technologies And Solutions Australia Pty Limited,39001260699,7000
2023-24,CH4 DRILLING PTY LTD,99611782739,1090
2023-24,CHAMONIX IT MANAGEMENT CONSULTING (SA) PTY LIMITED,72145005830,7000
2023-24,CHANEL (AUSTRALIA) PTY LTD,83000012153,4251
2023-24,CHARTERTECH PTY LTD,30617464990,6962
2023-24,CHBE Ltd,48150173970,8023
2023-24,CHEIL WORLDWIDE AUSTRALIA PTY LTD,86664981462,6940
2023-24,CHIEF GROUP SERVICES PTY. LTD,42613907065,
2023-24,CHILDRENS PROTECTION SOCIETY INC.,52303567862,8790
2023-24,CHINESE AUSTRALIAN SERVICES SOCIETY LIMITED,85087248638,8790
2023-24,CHM CORPORATE HEALTH MANAGEMENT PTY LTD,43110686890,8539
2023-24,CHOBANI PTY LTD,53096731467,1133
2023-24,CHOICE SUPPORT TASMANIA PTY LTD,66636808378,8790
2023-24,CHUBB AUSTRALIA PTY LTD,13000096122,7712
2023-24,CIP CONSOLIDATED PTY LTD,30643593533,3020
2023-24,CIRCULAR ECONOMY SYSTEMS PTY LTD,32623565471,7000
2023-24,CIRE SERVICES INCORPORATED,51933700538,8022
2023-24,CIRRUS COMMUNICATIONS PTY LIMITED,87109931731,5802
2023-24,CIT Solutions Pty Limited,25008645823,8101
2023-24,CITY PARKLANDS SERVICES PTY LTD,72068043318,8922
2023-24,CITY VENUE MANAGEMENT PTY LTD,44140462862,9113
2023-24,CLARKE ENERGY (AUSTRALIA) PTY. LTD.,20086492935,3494
2023-24,CLARKEHOPKINSCLARKE ARCHITECTS PTY LTD,28626943100,6921
2023-24,CLEAR DYNAMICS PTY. LTD.,33161418328,
2023-24,CLEVERTRONICS PTY. LTD.,64136264349,2432
2023-24,CLIMATECH LABOUR HIRE PTY LTD,32600980603,3233
2023-24,CLOUDGO PTY LTD.,72617411622,
2023-24,CLUBLINKS MANAGEMENT PTY LTD,41099690301,9113
2023-24,CMA CGM,91385829802,5212
2023-24,CMA CGM,91385829802,5219
2023-24,CMBM Facility Services Pty Ltd,14113771618,7311
2023-24,CMC Group Holdings Pty Ltd,54609020751,6962
2023-24,CMC Markets Group Australia Pty Ltd,99128774890,6411
2023-24,CN Partners Holdings Pty Limited,,6932
2023-24,CNH Industrial Australia Pty Limited,76000031130,3499
2023-24,CNW Pty Ltd,48009669836,3494
2023-24,COATES SIGNCO PTY LIMITED,61131100046,7000
2023-24,COINVEST LIMITED,35078004985,6419
2023-24,COLLAR TALENT GROUP PTY LTD,16624279009,7211
2023-24,COMMIT CO PTY LTD,26631321545,6229
2023-24,COMMS GROUP SERVICES PTY LTD,96626943011,5809
2023-24,COMMTEL NETWORK SOLUTIONS PTY LTD,75082646017,5802
2023-24,COMMUNIFY QUEENSLAND LTD,65114782948,9559
2023-24,COMMUNITY LIVING & RESPITE SERVICES INC,44201747656,8609
2023-24,COMMUNITY LIVING AUSTRALIA LTD,24605680635,8790
2023-24,COMO GLASSHOUSE INVESTMENTS PTY LTD,49604272951,7320
2023-24,COMO GLASSHOUSE INVESTMENTS PTY LTD,49604272951,122
2023-24,COMO GLASSHOUSE INVESTMENTS PTY LTD,49604272951,3605
2023-24,COMPARE CLUB HOLDINGS PTY LTD,54634507412,6420
2023-24,COMPARE CLUB HOLDINGS PTY LTD,54634507412,4320
2023-24,COMPLEX ELECTRICAL (CE GROUP) PTY LTD,27093910493,3232
2023-24,CONCENTRIC HEALTHCARE SERVICES PTY LTD,60607987379,8539
2023-24,CONMAS GROUP PTY LTD,44100255623,3109
2023-24,CONNECT SUPPORT SERVICES AND SOLUTIONS PTY LTD,43633412610,8790
2023-24,CONNECT2CARE PTY LTD,23629652160,8539
2023-24,CONNETICO PTY LTD,60663651250,7000
2023-24,CONSOLIDATED POWER PROJECTS AUSTRALIA PTY LTD,18075411219,3109
2023-24,CONSUNET PTY LTD,45101066059,7000
2023-24,CONTACT ELECTRICAL PTY LTD,55070057706,3232
2023-24,CONTRACT PERSONNEL PTY LTD,69010145276,7211
2023-24,CONVERGINT AUSTRALIA PTY LTD,49114266232,3232
2023-24,COOLOOLA CHRISTIAN COLLEGE LIMITED,85053740828,8023
2023-24,CORNERSTONE MEDICAL RECRUITMENT PTY. LTD.,70605575531,8599
2023-24,CORPS EARTHMOVING PTY LTD,90650586511,3212
2023-24,COUNTRY CHEF BAKERIES PTY LTD,40613050427,1174
2023-24,COVA GROUP PTY LTD,50648836391,
2023-24,COVALENT LITHIUM PTY LTD,70623090139,809
2023-24,COVAX AUSTRALIA PTY LTD,21644755411,7212
2023-24,COVER SYNDICATE PTY LTD,54614038765,4244
2023-24,CPA Australia Ltd,64008392452,9551
2023-24,CPC Engineering Pty Ltd,73009271774,1090
2023-24,CPC GROUP HOLDINGS PTY LTD,28644449758,142
2023-24,CPS TECHNOLOGY & INFRASTRUCTURE PTY LTD,48148905159,3109
2023-24,CPT Global Limited,16083090895,7000
2023-24,CREDIT CLEAR LIMITED,48604797033,7293
2023-24,CREDITOR WATCH PTY LTD,80144644244,7293
2023-24,CRESCENT VI PTY LTD,47624299841,2010
2023-24,CREWE SHARP PTY LTD,53168907711,7212
2023-24,CRITERION INDUSTRIES PTY LTD,91164120727,2223
2023-24,CSG International Pty Ltd,33082026551,7000
2023-24,CSL Limited,99051588348,1841
2023-24,CSR Limited,90000001276,2090
2023-24,CT GROUP ANZ HOLDING PTY LTD,94671655002,5514
2023-24,CTC PRECAST PTY LTD,12614966059,2034
2023-24,CURTIN HERITAGE LIVING INC.,92393012622,8601
2023-24,CVGT Australia Limited,46006178641,7211
2023-24,CWT Australia Pty Ltd,83069087538,7220
2023-24,Cablex Pty. Ltd.,81007442382,2422
2023-24,Cabrini Australia Limited,42624828306,8401
2023-24,Caesarstone Australia Pty Limited,45121819976,3339
2023-24,Cairns Airport Pty Ltd,18132228221,5220
2023-24,Calleo Resourcing Pty Ltd,29606001763,6962
2023-24,Callida Pty Ltd,40154007664,6962
2023-24,Calvary Christian College,39988579928,8023
2023-24,Calvary Temple Christian Colleges Ltd.,79010066314,8023
2023-24,Camberwell Anglican Girls' Grammar School,79004166349,8023
2023-24,Camilla and Marc Operations Pty Limited,79109947533,4251
2023-24,Campari Australia Pty Ltd,72137554726,3606
2023-24,Campbell Page Limited,49341812398,7211
2023-24,Campbelltown Anglican Schools Council,65653218326,8023
2023-24,Campbelltown Catholic Club Ltd,59000504110,4530
2023-24,Campion Education (Aust) Pty Ltd,33074318602,4244
2023-24,Campsie R S L Sub-Branch Club Ltd,42001044373,4530
2023-24,Campus Living Villages Pty Ltd,19093198915,6711
2023-24,Canaccord Genuity (Australia) Limited,19075071466,6411
2023-24,Canberra Girls Grammar School,67008559331,8023
2023-24,Canberra Grammar School,40684026062,8023
2023-24,Canberra Labor Club Limited,92008546030,4530
2023-24,Canberra Raiders Sports Club Limited,57075087400,4530
2023-24,Canberra Southern Cross Club Limited,49008488855,4530
2023-24,Canberra Tradesmen's Union Club Limited,17098615760,4530
2023-24,Cancer Council Queensland,48321126727,9559
2023-24,Cancer Council Victoria,61426486715,8599
2023-24,Cannatrek People Pty Ltd,95669336494,1841
2023-24,Canon Inc,,3499
2023-24,Canon Inc,,7291
2023-24,Canon Medical Systems ANZ Pty Limited,73612054707,8599
2023-24,Cantarella Bros Pty Ltd,68000095607,1199
2023-24,Canteen - The Australian Organisation For Young People Living With Cancer,77052040516,8539
2023-24,Canterbury College Limited,46010575747,8023
2023-24,Canterbury League Club Limited,84000191248,4530
2023-24,Canterbury-Hurlstone Park R S L Club Ltd,56000967199,4530
2023-24,Cantire Foods Pty Ltd,97005337253,1133
2023-24,Canva Pty Ltd,80158929938,5420
2023-24,Cape Australia Holdings Pty Limited,12126824397,3299
2023-24,Cape Australia Holdings Pty Limited,12126824397,6925
2023-24,Cape Australia Holdings Pty Limited,12126824397,3292
2023-24,Cape Australia Holdings Pty Limited,12126824397,7212
2023-24,Capgemini Australia Pty Limited,11092284314,6962
2023-24,Capital Airport Group Pty Limited,52080711191,5220
2023-24,Capital Region Community Services Limited,24597445592,8790
2023-24,Capiteq Pty Limited,24008137559,4900
2023-24,Capral Limited,78004213692,2142
2023-24,Capricorn Society Limited,29008347313,6229
2023-24,Caraniche Pty. Ltd.,33059959456,8539
2023-24,Carbon Revolution Limited,,2319
2023-24,Cardtronics Australasia Pty Ltd,87097550519,6221
2023-24,Care Connect Limited,23094121810,8790
2023-24,Care FNQ Pty Ltd,44645886344,
2023-24,Care Park Pty Ltd,47083921215,9533
2023-24,Care Providers Pty. Ltd,50143530796,8790
2023-24,Career Employment Australia Ltd,65650875007,8219
2023-24,Career Employment Group Incorporated,83066351029,8101
2023-24,Careflight Limited,18210132023,8591
2023-24,Carers Queensland Ltd,20061257725,8790
2023-24,Caresouth,97065193035,8609
2023-24,Carey Baptist Grammar School Limited,83051576062,8023
2023-24,Cargill Australia Limited,42004684173,3312
2023-24,Carina Leagues Club Limited,83010342542,4530
2023-24,Caring Brands Australia Limited (UK),,8790
2023-24,Caringa Australia Limited,57250634865,8609
2023-24,Carinya Home For The Aged,59613202819,8601
2023-24,Caritas Australia Limited,90970605069,9559
2023-24,Carl Zeiss Pty. Limited,82008410704,3491
2023-24,Carla Zampatti Holdings (Australia) Pty Ltd,61001335691,4251
2023-24,Carlton Football Club Limited,95005449909,9112
2023-24,Carney Townsville Partnership,16842172023,3911
2023-24,Carnival Plc,23107998443,4820
2023-24,Carrier Australia Commercial Holdings Pty Ltd,13003590921,3494
2023-24,Carrington Centennial Care Limited,11109853278,8601
2023-24,Carroll Resources Pty Ltd,29133124562,4512
2023-24,Carter & Spencer Group Pty Ltd,93009890779,3605
2023-24,Carter Holt Harvey Building Products Pty Limited,88121366041,1411
2023-24,Carter Newell Lawyers,70144715010,6931
2023-24,Casella Wines Pty. Limited,96060745315,1214
2023-24,Cash Converters International Limited,39069141546,4273
2023-24,Casinos Austria International (Cairns) Pty Limited,42062222011,9201
2023-24,Castle Hill R S L Club Ltd,35001043910,4530
2023-24,Castle Personnel Services Ltd.,92448911618,7211
2023-24,Castleross Construction Pty Ltd,52147147466,3221
2023-24,Castlyn Pty Limited,52072572322,4000
2023-24,Catalyst Holdco Pty Ltd,96671097859,9429
2023-24,Catapult Sports Pty. Ltd.,66137513378,7000
2023-24,Cater Care Group Pty Ltd,16130357176,4513
2023-24,Cater Care Group Pty Ltd,16130357176,7291
2023-24,Caterpillar Holdings Australia Pty Ltd,26003430135,3411
2023-24,Caterpillar Holdings Australia Pty Ltd,26003430135,2462
2023-24,Cathay Pacific Airways Limited,57000479514,4900
2023-24,Catholic Archdiocese Of Melbourne,64047619369,9540
2023-24,Catholic Archdiocese Of Sydney - Chancery Office,16389108075,9540
2023-24,Catholic Church Endowment Society Inc,29608297012,8022
2023-24,Catholic Church Endowment Society Inc,29608297012,8023
2023-24,Catholic Church Endowment Society Inc,29608297012,8021
2023-24,Catholic Church Endowment Society Inc,29608297012,9540
2023-24,Catholic Church Endowment Society Inc,29608297012,8790
2023-24,Catholic Church Endowment Society Inc,29608297012,8024
2023-24,Catholic Church Insurance Limited,76000005210,6322
2023-24,Catholic Church Of The Diocese Of Darwin Property Trust,12610076299,8023
2023-24,Catholic Diocese Of Maitland-Newcastle,91605046457,9540
2023-24,Catholic Diocese of Parramatta Services Limited,46634485144,8710
2023-24,Catholic Education Centre,55210770582,8023
2023-24,Catholic Education Sandhurst Limited,94643894384,8023
2023-24,Catholic Education Western Australia Limited,47634504135,8023
2023-24,Catholic Healthcare Limited,69064946318,8601
2023-24,Catholic Homes Incorporated,49389819484,8601
2023-24,Catholic Ladies College Limited,44058164891,8022
2023-24,Catholic Parish Of St Agnes Port Macquarie,20409792609,9540
2023-24,Catholic Parish Of St Francis Xavier Ballina - Catholic Care Of The Aged,70267397140,8601
2023-24,Catholic Schools Broken Bay,19542675092,8023
2023-24,Catholic Schools Parramatta Diocese Limited,66661001798,8023
2023-24,CatholicCare Victoria,51857084361,8790
2023-24,Catholiccare Social Services Hunter-Manning,44568352340,8790
2023-24,Catholiccare Wilcannia-Forbes Limited,46625457758,8790
2023-24,Caulfield Grammar School,79004170772,8023
2023-24,Cavpower Pty Ltd,22007735300,3411
2023-24,Cedar College Inc,21985755464,8023
2023-24,Cement Australia Holdings Pty Ltd,99001085561,2031
2023-24,Cement Australia Holdings Pty Ltd,99001085561,2090
2023-24,Cengage Australia Holdings Pty Limited,69129545811,5413
2023-24,Centacare Catholic Country SA Limited,26618419962,8790
2023-24,Centacare: Catholic Diocese Of Rockhampton,90507529241,8790
2023-24,Centenary Institute Of Cancer Medicine & Cell Biology,22654201090,6910
2023-24,Centennial Coal Company Limited,30003714538,600
2023-24,Centorrino Technologies Pty Ltd,83606931524,7000
2023-24,Central Coast Grammar School Ltd,85002839607,8023
2023-24,Central Coast Group Training Limited,37002520176,8101
2023-24,Central Coast League's Club Ltd,83001036068,4530
2023-24,Central Equity Limited,27006708738,6720
2023-24,Central Highlands Group Training Incorporated,73288998195,8101
2023-24,Central Petroleum Limited,72083254308,1011
2023-24,Central Queensland University,39181103288,8102
2023-24,Centre For Eye Research Australia Limited,72076481984,6910
2023-24,Centre For Multicultural Youth,82127444713,8790
2023-24,Centrecare Inc,98651609161,8790
2023-24,Centrepoint Alliance Limited,72052507507,6419
2023-24,Century Yuasa Batteries Pty. Limited,66009685232,2439
2023-24,Cerebral Palsy Alliance,45000062288,8790
2023-24,Cerebral Palsy Alliance,45000062288,8609
2023-24,Cerebral Palsy Alliance,45000062288,9551
2023-24,Cerebral Palsy Alliance,45000062288,8539
2023-24,Cerebral Palsy Support Network Inc,26044741609,8790
2023-24,Certis Australia Pty Ltd,51602871287,7712
2023-24,Ceva Logistics (Australia) Pty. Ltd.,63008438239,5292
2023-24,Cft Holdings Company Pty Limited,42160294904,6712
2023-24,Ch2 Holdings Pty Limited,80113630505,3720
2023-24,Chairo Parent Governed Christian Education Limited,12451824370,8023
2023-24,Challenge Community Services,17059209675,8790
2023-24,Challenger Limited,85106842371,6419
2023-24,Challenger Services Group Pty Ltd,95163895225,7311
2023-24,Challenger Services Group Pty Ltd,95163895225,7712
2023-24,Chamber Of Commerce And Industry Of Western Australia Limited,96929977985,9551
2023-24,Chamberlains Law Firm Pty Limited,60120287443,
2023-24,Champion Data Holdings Pty Ltd,82090641553,9114
2023-24,Charles Darwin University,54093513649,8102
2023-24,Charles Darwin University,54093513649,6910
2023-24,Charles Parsons (Holdings) Pty Ltd,42003181100,3711
2023-24,Charles Porter And Sons Proprietary Limited,47009659232,3339
2023-24,Charles Sturt University,83878708551,8102
2023-24,Charlesworth Nuts Pty. Ltd.,40007735882,4129
2023-24,Charter Hall Limited,57113531150,6720
2023-24,Charter Keck Cramer Pty Ltd,78618794853,6720
2023-24,Chartered Accountants Australia And New Zealand,50084642571,9551
2023-24,Cheetham Salt Limited,81006926487,1199
2023-24,Chefs On The Run Australia Pty. Ltd.,91083144665,7212
2023-24,Chemco Pty Ltd,68008725817,1812
2023-24,Chevron Australia Downstream Fuels Pty Ltd,34009644151,3321
2023-24,Chevron Australia Holdings Pty Ltd,60098079344,700
2023-24,Chevron Glass Pty. Ltd.,84008038177,2010
2023-24,Child & Family Services Ballarat Inc,83786843940,8790
2023-24,Child And Youth Services Mutual Limited,59624308783,8790
2023-24,Children Australia Inc,90680959928,8790
2023-24,Children's Cancer Institute Australia,41072279559,6910
2023-24,Children's Medical Research Institute,47002684737,6910
2023-24,China Communications Construction Company,,3101
2023-24,China Communications Construction Company,,3020
2023-24,China Communications Construction Company,,3109
2023-24,China Construction Bank Corporation,24125167553,6221
2023-24,Chinova Resources Cloncurry Mines Pty Ltd,22106255216,803
2023-24,Choiceone Pty Ltd,88050158195,7212
2023-24,Chorus Australia Limited,45616910564,8790
2023-24,Christ Church Grammar School Inc,52791098115,8023
2023-24,Christadelphian Homes Limited,60960501367,8601
2023-24,Christian Brethren Community Services,54001276599,
2023-24,Christian College Geelong,54637263917,8023
2023-24,Christian Community Ministries Ltd,96105961135,8023
2023-24,Christian Homes Tasmania Inc.,18218156752,8601
2023-24,Christian Outreach Centre Australia,72157669672,8023
2023-24,Christian Schools Tasmania,53009481485,8023
2023-24,Chubb Insurance Australia Ltd,23001642020,6322
2023-24,Churches Of Christ Care,22304038262,8601
2023-24,Churches Of Christ In Nsw,73068989953,8601
